Student ID,Student Full Name,Department Name/Code,Joining Year,Graduation Year,Contact Email,Contact Phone Number,Date of Birth,Student Address,Student City,Academic Score %,Attendance %,Got Job Offer in Campus Placement,Job Offered by Company,Starting Campus Offer Value,Notes
3716,Kismat Datta,AI & ML Engineering (AIML),2019,2023,kismatdatta67@gmail.com,9.12014E+11,09-03-2000,"93/70, Shenoy Circle, Serampore 614085",Panchkula,76.5,89.9,Yes,TCS,1552710,Got job in campus placement
3717,Kabir Bhandari,AI & ML Engineering (AIML),2019,2023,kabirbhandari57@gmail.com,3573577951,07-09-1998,"53, Biswas Street, Warangal 893032",Mathura,93.6,85.2,No,,,No special remarks
3718,Ahana  Mannan,AI & ML Engineering (AIML),2016,2020,ahanamannan54@gmail.com,6180807100,27-10-1997,"H.No. 17, Master Marg, Sonipat-219280",Sonipat,77.5,84.1,Yes,Mindtree,1638836,Got job in campus placement
3719,Samar Deshmukh,AI & ML Engineering (AIML),2016,2020,samardeshmukh11@gmail.com,7474383344,21-06-1999,"42/53, Dayal Road, Dindigul 169704",Moradabad,94.4,93.2,No,,,No special remarks
3720,Yuvraj  Dhar,AI & ML Engineering (AIML),2018,2022,yuvrajdhar68@gmail.com,5234169709,28-03-2000,"H.No. 63, Bandi, Tumkur 343969",Amravati,75.6,90,No,,,No special remarks
3721,Lavanya Bakshi,AI & ML Engineering (AIML),2019,2023,lavanyabakshi39@gmail.com,9.10279E+11,15-07-2003,"16/39, Gill Chowk, Kolkata 714187",Bikaner,77.8,84.7,No,,,No special remarks
3722,Shanaya Sarma,AI & ML Engineering (AIML),2016,2020,shanayasarma87@gmail.com,9.10402E+11,10-09-2000,"90, Krishnan Path, Yamunanagar 732646",Medininagar,94.6,85,Yes,HCL,1603343,Got job in campus placement
3723,Indranil Sachdeva,AI & ML Engineering (AIML),2017,2021,indranilsachdeva34@gmail.com,9.17793E+11,22-09-1997,"65/340, Sen Circle, Chandigarh-871177",Mira-Bhayandar,77.3,88.1,Yes,TCS,1581458,Got job in campus placement
3724,Vidur Saran,AI & ML Engineering (AIML),2019,2023,vidursaran67@gmail.com,9.15546E+11,27-03-2003,"480, Kapadia Ganj, Bidhannagar-800533",Kottayam,86.9,88.4,Yes,Freshworks,1643268,Got job in campus placement
3725,Aarav Chaudhuri,AI & ML Engineering (AIML),2016,2020,aaravchaudhuri82@gmail.com,9.17684E+11,17-11-2002,"H.No. 48, Sha Marg, Hazaribagh 449777",Rajahmundry,81.8,84.3,Yes,TCS,1604632,Got job in campus placement
3726,Parinaaz Soni,AI & ML Engineering (AIML),2019,2023,parinaazsoni6@gmail.com,9.10683E+11,15-08-2003,"802, Saini Zila, Jehanabad-504054",Amritsar,85.8,95.2,No,,,No special remarks
3727,Amira Tak,AI & ML Engineering (AIML),2017,2021,amiratak7@gmail.com,2843436277,18-03-2001,"65/43, Tailor Circle, Barasat 223163",Ujjain,89.4,93.7,No,,,No special remarks
3728,Yasmin Kale,AI & ML Engineering (AIML),2017,2021,yasminkale60@gmail.com,1147693829,18-03-2003,"224, Dugar Chowk, Burhanpur-393302",Srinagar,77.1,91.3,Yes,Mindtree,1506117,Got job in campus placement
3729,Anahi Kota,AI & ML Engineering (AIML),2018,2022,anahikota95@gmail.com,9.15746E+11,27-07-2001,"50/264, Biswas Marg, Gulbarga-980103",Solapur,95,98.7,Yes,Mindtree,1633084,Got job in campus placement
3730,Stuvan Som,AI & ML Engineering (AIML),2018,2022,stuvansom25@gmail.com,1190642264,17-09-2001,"772, Raja Zila, Ballia-690229",Kadapa,80,80.8,Yes,TCS,1668780,Got job in campus placement
3731,Manjari Tella,AI & ML Engineering (AIML),2016,2020,manjaritella41@gmail.com,2613492686,14-10-2001,"76/35, Saraf Nagar, Nagercoil-440186",Hapur,77.6,86.5,No,,,No special remarks
3732,Ivana Gade,AI & ML Engineering (AIML),2017,2021,ivanagade46@gmail.com,3900716397,09-08-1998,"H.No. 16, Badal Street, Indore-588927",Buxar,75.9,82.4,Yes,Mindtree,1626131,Got job in campus placement
3733,Rohan Khalsa,AI & ML Engineering (AIML),2016,2020,rohankhalsa53@gmail.com,9100597724,07-11-1999,"56, Ramaswamy Road, Nashik 213962",Hubli–Dharwad,77.9,89.5,Yes,Mindtree,1522175,Got job in campus placement
3734,Saanvi Date,AI & ML Engineering (AIML),2019,2023,saanvidate67@gmail.com,8323016227,11-04-2002,"534, Bajaj Path, Srikakulam-527001",Kavali,80.3,86.1,Yes,TCS,1671351,Got job in campus placement
3735,Arnav Kar,AI & ML Engineering (AIML),2019,2023,arnavkar20@gmail.com,9.15226E+11,01-06-2003,"H.No. 127, Sankaran Ganj, Chandrapur-190041",Nanded,84,83.3,No,,,No special remarks
3736,Seher Zachariah,AI & ML Engineering (AIML),2019,2023,seherzachariah56@gmail.com,283674751,14-11-2000,"H.No. 500, Vora Circle, Bijapur 567789",Bhagalpur,89.4,87.6,No,,,No special remarks
3737,Aaina Venkataraman,AI & ML Engineering (AIML),2016,2020,aainavenkataraman87@gmail.com,7884576433,12-04-2001,"H.No. 216, Sandal Circle, Jamshedpur 336860",Proddatur,76.5,99.6,Yes,HCL,1532362,Got job in campus placement
3738,Taran Korpal,AI & ML Engineering (AIML),2017,2021,tarankorpal3@gmail.com,45331170,17-04-1998,"H.No. 88, Ratta Nagar, Bhopal 563333",Madanapalle,78.3,97.7,Yes,Mindtree,1616308,Got job in campus placement
3739,Yashvi Kota,AI & ML Engineering (AIML),2019,2023,yashvikota20@gmail.com,73690476,28-08-2000,"303, Shetty Zila, Phagwara 190127",Muzaffarpur,76,99.2,No,,,No special remarks
3740,Zaina Shroff,AI & ML Engineering (AIML),2019,2023,zainashroff32@gmail.com,9.12079E+11,16-09-1999,"02/722, Bala Road, Tirunelveli-832368",Tiruvottiyur,76.1,83.5,No,,,No special remarks
3741,Shayak Bath,AI & ML Engineering (AIML),2017,2021,shayakbath54@gmail.com,9.19546E+11,08-03-1999,"15, Ranganathan, Kolkata-120248",Rajpur Sonarpur,87.7,86.9,Yes,Freshworks,1492729,Got job in campus placement
3742,Anay Lal,AI & ML Engineering (AIML),2016,2020,anaylal73@gmail.com,9.11828E+11,20-08-2002,"H.No. 46, Shetty Path, Ludhiana 052920",Mango,80,94.6,No,,,No special remarks
3743,Ela Bir,AI & ML Engineering (AIML),2016,2020,elabir86@gmail.com,9.18433E+11,23-08-2000,"15, Walia, Sultan Pur Majra-134137",Raebareli,89.4,82.9,No,,,No special remarks
3744,Myra Lala,AI & ML Engineering (AIML),2019,2023,myralala63@gmail.com,4646081865,26-06-1999,"281, Wali Ganj, Naihati 219061",Haridwar,85.9,81.7,No,,,No special remarks
3745,Kimaya Swaminathan,AI & ML Engineering (AIML),2017,2021,kimayaswaminathan99@gmail.com,9.18362E+11,25-06-2002,"98, Wadhwa Nagar, Chennai-354329",Agartala,79.9,82.3,No,,,No special remarks
3746,Jayesh Sarraf,AI & ML Engineering (AIML),2016,2020,jayeshsarraf26@gmail.com,2235929558,13-07-2002,"820, Dey Zila, Hindupur-736703",Bhind,85.2,94,No,,,No special remarks
3747,Vidur Kashyap,AI & ML Engineering (AIML),2017,2021,vidurkashyap45@gmail.com,4094127414,29-05-2000,"63, Chopra Path, Durg 070624",Saharanpur,89.4,88.7,Yes,Mindtree,1602697,Got job in campus placement
3748,Taran Rege,AI & ML Engineering (AIML),2019,2023,taranrege57@gmail.com,3387019279,08-09-1999,"15, Mahajan Nagar, Guntakal 033541",Durgapur,80.9,95.3,No,,,No special remarks
3749,Zain Mall,AI & ML Engineering (AIML),2016,2020,zainmall58@gmail.com,5515449821,24-02-1998,"H.No. 010, Dugar Nagar, Medininagar-692516",Guna,80.2,96.1,No,,,No special remarks
3750,Romil Anne,AI & ML Engineering (AIML),2017,2021,romilanne80@gmail.com,6127452723,03-06-2003,"79, Bhatnagar Ganj, Tezpur-651169",Alwar,92.3,95.6,No,,,No special remarks
3751,Manikya Acharya,AI & ML Engineering (AIML),2018,2022,manikyaacharya47@gmail.com,5256090754,19-09-1999,"51/790, Sharaf Street, Kota-783435",Bidhannagar,80,80.3,Yes,HCL,1632997,Got job in campus placement
3752,Taimur Guha,AI & ML Engineering (AIML),2019,2023,taimurguha69@gmail.com,9.12961E+11,24-04-2001,"21/811, Yogi Ganj, Kavali 636699",Kharagpur,89.4,89.9,No,,,No special remarks
3753,Jivin Joshi,AI & ML Engineering (AIML),2017,2021,jivinjoshi99@gmail.com,3101813836,12-04-2002,"06/148, Ganesh Street, Guntakal-941806",Ambarnath,78.8,93.4,No,,,No special remarks
3754,Zeeshan Magar,AI & ML Engineering (AIML),2016,2020,zeeshanmagar61@gmail.com,1794840384,14-12-1999,"84/239, Rattan Road, Malegaon-587855",Bhubaneswar,88.9,89.9,Yes,Freshworks,1615739,Got job in campus placement
3755,Baiju Dara,AI & ML Engineering (AIML),2018,2022,baijudara79@gmail.com,4164653203,03-03-2002,"89, Hegde Marg, Akola 453471",Navi Mumbai,90.7,84.2,Yes,Freshworks,1608484,Got job in campus placement
3756,Arhaan Kalla,AI & ML Engineering (AIML),2019,2023,arhaankalla43@gmail.com,9.16602E+11,03-10-2001,"H.No. 27, Chakrabarti Marg, Chandrapur 202506",Surendranagar Dudhrej,86.9,96.9,Yes,TCS,1645136,Got job in campus placement
3757,Shaan Sha,AI & ML Engineering (AIML),2016,2020,shaansha64@gmail.com,9.19189E+11,03-05-1999,"216, Gandhi Street, Gangtok-529302",North Dumdum,76.2,81,No,,,No special remarks
3758,Navya Sachdeva,AI & ML Engineering (AIML),2018,2022,navyasachdeva84@gmail.com,321385595,04-11-1998,"02, Kapur Path, Ballia-540186",Bhiwani,91.3,81.4,No,,,No special remarks
3759,Arhaan Arya,AI & ML Engineering (AIML),2019,2023,arhaanarya43@gmail.com,4289744414,12-01-2000,"490, Chauhan Circle, Rewa-835958",Jalandhar,87.7,83.7,No,,,No special remarks
3760,Mehul Kannan,AI & ML Engineering (AIML),2018,2022,mehulkannan22@gmail.com,5816942672,12-04-1998,"45, Mand Circle, Dindigul 211188",Sambalpur,83.5,82.9,Yes,TCS,1644499,Got job in campus placement
3761,Himmat Lalla,AI & ML Engineering (AIML),2018,2022,himmatlalla73@gmail.com,8668576119,19-08-2003,"361, Mani Street, Mahbubnagar-711328",Gudivada,93.2,85.7,No,,,No special remarks
3762,Seher Raman,AI & ML Engineering (AIML),2017,2021,seherraman100@gmail.com,9.1341E+11,06-10-1998,"715, Johal Chowk, Mathura-809790",Thiruvananthapuram,82.1,95.1,No,,,No special remarks
3763,Vritika Bava,AI & ML Engineering (AIML),2016,2020,vritikabava72@gmail.com,8511876310,01-09-2001,"H.No. 396, Kanda Path, Kishanganj 076120",Mau,81.3,86.3,Yes,Mindtree,1522662,Got job in campus placement
3764,Reyansh Devi,AI & ML Engineering (AIML),2017,2021,reyanshdevi51@gmail.com,5702982888,20-04-1999,"06/404, Grover Ganj, Tiruvottiyur-624327",Raiganj,86.3,99,No,,,No special remarks
3765,Vanya Deol,AI & ML Engineering (AIML),2017,2021,vanyadeol26@gmail.com,3224369501,09-07-1999,"62/486, Ratti Nagar, Erode-706764",Pali,89.6,82.6,Yes,Freshworks,1597103,Got job in campus placement
3766,Abram Chana,AI & ML Engineering (AIML),2017,2021,abramchana90@gmail.com,8146502784,16-11-1998,"46/72, Shah Chowk, Tezpur 267412",Loni,77.8,86.1,Yes,Freshworks,1638007,Got job in campus placement
3767,Abram Upadhyay,AI & ML Engineering (AIML),2016,2020,abramupadhyay15@gmail.com,7366079277,13-04-2002,"866, Ranganathan Circle, Shahjahanpur-677468",Gudivada,94.7,81.5,No,,,No special remarks
3768,Siya Wadhwa,AI & ML Engineering (AIML),2018,2022,siyawadhwa87@gmail.com,2833084122,19-11-1999,"27, Kumar, Thanjavur-577725",Thanjavur,88,89.5,No,,,No special remarks
3769,Farhan Mane,AI & ML Engineering (AIML),2017,2021,farhanmane58@gmail.com,8739345655,27-01-1999,"H.No. 137, Walia Nagar, Morbi 408141",Udupi,83.6,90.3,Yes,Mindtree,1532942,Got job in campus placement
3770,Hrishita Kothari,AI & ML Engineering (AIML),2016,2020,hrishitakothari76@gmail.com,9680697801,06-11-1997,"09/03, Sekhon Nagar, Surendranagar Dudhrej 821741",Rohtak,78.9,80.1,Yes,Mindtree,1570585,Got job in campus placement
3771,Shayak Sidhu,AI & ML Engineering (AIML),2019,2023,shayaksidhu68@gmail.com,2353460358,18-03-1999,"05/961, Yogi Nagar, Anantapur 795596",Srinagar,85.1,89.2,Yes,HCL,1673055,Got job in campus placement
3772,Trisha Aurora,AI & ML Engineering (AIML),2019,2023,trishaaurora21@gmail.com,9.11619E+11,18-01-2003,"H.No. 693, Bail Circle, Guwahati-911571",Kakinada,76.3,91.9,Yes,Freshworks,1572260,Got job in campus placement
3773,Vardaniya Jayaraman,AI & ML Engineering (AIML),2017,2021,vardaniyajayaraman79@gmail.com,9.17215E+11,25-03-2000,"61/086, Samra, Ramgarh-305518",Kulti,89.8,84,No,,,No special remarks
3774,Priyansh Saha,AI & ML Engineering (AIML),2017,2021,priyanshsaha77@gmail.com,8999808806,28-01-2002,"68/128, Chana Chowk, Burhanpur 994595",Ahmedabad,83.5,96.6,No,,,No special remarks
3775,Mishti Chand,AI & ML Engineering (AIML),2018,2022,mishtichand31@gmail.com,9.12296E+11,23-08-2001,"47, Sidhu Chowk, Phusro-978301",Chandigarh,90.3,94.1,Yes,Mindtree,1508404,Got job in campus placement
3776,Advik Mangal,AI & ML Engineering (AIML),2019,2023,advikmangal97@gmail.com,9.12786E+11,07-12-2002,"26/38, Chakraborty Ganj, Pondicherry 060193",Bhatpara,94.4,92.7,No,,,No special remarks
3777,Vivaan Halder,AI & ML Engineering (AIML),2018,2022,vivaanhalder64@gmail.com,4458273532,31-05-2001,"53/35, Chaudhary, Kulti 929045",Hajipur,79.7,89.8,No,,,No special remarks
3778,Charvi Krishnamurthy,AI & ML Engineering (AIML),2016,2020,charvikrishnamurthy48@gmail.com,9.1352E+11,12-11-2001,"62/33, Barad Path, Karaikudi-421018",Vasai-Virar,93.6,98.5,No,,,No special remarks
3779,Khushi Madan,AI & ML Engineering (AIML),2017,2021,khushimadan51@gmail.com,7031333079,19-10-2000,"H.No. 283, Manda Path, Bareilly-600174",Kolkata,91.1,88.1,No,,,No special remarks
3780,Advika Loyal,AI & ML Engineering (AIML),2019,2023,advikaloyal3@gmail.com,5696681493,03-09-2003,"H.No. 03, Atwal Path, Singrauli-172054",Katihar,89.4,89.4,Yes,Mindtree,1529881,Got job in campus placement
3781,Tushar Doshi,AI & ML Engineering (AIML),2018,2022,tushardoshi41@gmail.com,7747825695,17-10-2000,"40/069, Chand Street, Proddatur 783707",Ahmedabad,80.6,84.8,Yes,Freshworks,1634769,Got job in campus placement
3782,Pranay Maharaj,AI & ML Engineering (AIML),2017,2021,pranaymaharaj100@gmail.com,79521311,22-01-1999,"H.No. 44, Tandon Marg, Ajmer-292321",Muzaffarnagar,82.5,84.8,No,,,No special remarks
3783,Drishya Banerjee,AI & ML Engineering (AIML),2019,2023,drishyabanerjee20@gmail.com,7395985539,26-08-1998,"847, Korpal Marg, Guna 330848",Begusarai,93.4,81.1,Yes,HCL,1527213,Got job in campus placement
3784,Azad Ramakrishnan,AI & ML Engineering (AIML),2016,2020,azadramakrishnan3@gmail.com,6894312434,02-08-2003,"133, Warrior Ganj, Danapur 877049",Erode,87.7,91.9,Yes,Mindtree,1584359,Got job in campus placement
3785,Anika Handa,AI & ML Engineering (AIML),2018,2022,anikahanda16@gmail.com,3680904812,07-04-2003,"72/28, Rajagopalan Marg, Srinagar 351131",Sambhal,81,99.6,Yes,Freshworks,1562464,Got job in campus placement
3786,Fateh Kala,AI & ML Engineering (AIML),2017,2021,fatehkala70@gmail.com,9769985875,04-11-2001,"H.No. 72, Lall Zila, Hosur-755621",Tiruchirappalli,77.3,96.5,Yes,Freshworks,1607781,Got job in campus placement
3787,Gokul Vora,AI & ML Engineering (AIML),2017,2021,gokulvora51@gmail.com,4394822662,12-01-2001,"05/93, Ramanathan Path, Unnao 856013",Surat,91.2,84.1,Yes,Freshworks,1559110,Got job in campus placement
3788,Kimaya Rege,AI & ML Engineering (AIML),2018,2022,kimayarege36@gmail.com,9.16301E+11,15-03-2001,"94/750, Sachdeva Zila, Hazaribagh 649040",Hosur,84.6,96.6,No,,,No special remarks
3789,Lakshit Barad,AI & ML Engineering (AIML),2019,2023,lakshitbarad26@gmail.com,2701264249,16-06-2002,"H.No. 84, Barman Marg, Vasai-Virar 890747",Nagaon,77.7,84.2,No,,,No special remarks
3790,Emir Dhar,AI & ML Engineering (AIML),2018,2022,emirdhar87@gmail.com,9.16438E+11,11-08-2000,"H.No. 822, Rajan Street, Kochi 027073",Dhule,86.9,95.5,Yes,HCL,1671512,Got job in campus placement
3791,Eva Das,AI & ML Engineering (AIML),2016,2020,evadas13@gmail.com,7534779188,31-07-2001,"H.No. 128, Bhat Circle, Morena-674731",Amroha,76.3,89.6,No,,,No special remarks
3792,Amira Savant,AI & ML Engineering (AIML),2019,2023,amirasavant39@gmail.com,9.19839E+11,24-07-2003,"56/379, Bawa Zila, Ajmer-980546",Rampur,89.4,94.1,No,,,No special remarks
3793,Sara Choudhry,AI & ML Engineering (AIML),2019,2023,sarachoudhry56@gmail.com,3298195667,02-08-2002,"95/62, Borra Ganj, Vijayawada 961087",Thane,91.8,93,No,,,No special remarks
3794,Azad Hora,AI & ML Engineering (AIML),2016,2020,azadhora68@gmail.com,9.14431E+11,18-12-2000,"H.No. 42, Ahluwalia, Silchar-849681",Faridabad,77.4,89,Yes,TCS,1577522,Got job in campus placement
3795,Akarsh Som,AI & ML Engineering (AIML),2018,2022,akarshsom97@gmail.com,9.19631E+11,24-02-1999,"190, Thakkar Circle, Aligarh 028822",Hubli–Dharwad,76.8,88.4,Yes,Mindtree,1617647,Got job in campus placement
3796,Saanvi Roy,AI & ML Engineering (AIML),2016,2020,saanviroy85@gmail.com,5965606680,02-01-1999,"77/347, Mander Zila, Noida-108791",Eluru,85.9,80.2,Yes,Freshworks,1567847,Got job in campus placement
3797,Renee Rao,AI & ML Engineering (AIML),2019,2023,reneerao62@gmail.com,824587299,18-09-2001,"H.No. 507, Sangha, Vasai-Virar-636007",Munger,84.3,86,No,,,No special remarks
3798,Sara Magar,AI & ML Engineering (AIML),2019,2023,saramagar18@gmail.com,9000568801,18-07-1999,"H.No. 690, Datta Path, Rohtak 327483",Hajipur,84.1,99.1,Yes,TCS,1644478,Got job in campus placement
3799,Ranbir Mahajan,AI & ML Engineering (AIML),2016,2020,ranbirmahajan84@gmail.com,5584065825,21-12-2002,"50/342, Das Street, Madurai 641446",Bokaro,88,90.7,Yes,TCS,1633340,Got job in campus placement
3800,Dhanuk Gole,AI & ML Engineering (AIML),2019,2023,dhanukgole76@gmail.com,4782016500,15-02-2002,"H.No. 052, Vyas Chowk, Varanasi-241567",Chandrapur,83.7,97.4,No,,,No special remarks
3801,Shamik Sarkar,AI & ML Engineering (AIML),2016,2020,shamiksarkar1@gmail.com,1531803494,16-04-2001,"125, Garg Zila, Ratlam 325915",Gopalpur,88.7,85.2,Yes,TCS,1523395,Got job in campus placement
3802,Devansh Gala,AI & ML Engineering (AIML),2016,2020,devanshgala55@gmail.com,7333312130,07-04-2003,"H.No. 17, Balay Street, Bhusawal-651176",Bangalore,90.3,86.1,Yes,TCS,1642986,Got job in campus placement
3803,Darshit Aurora,AI & ML Engineering (AIML),2017,2021,darshitaurora10@gmail.com,9.15961E+11,08-04-2001,"84/06, Sethi Marg, Deoghar-239438",Kirari Suleman Nagar,83.5,92,Yes,TCS,1553932,Got job in campus placement
3804,Anaya Dave,AI & ML Engineering (AIML),2017,2021,anayadave32@gmail.com,5709134888,15-11-2001,"17/245, Gole Ganj, Uluberia 699111",Fatehpur,85.3,95,Yes,Freshworks,1547708,Got job in campus placement
3805,Samaira Malhotra,AI & ML Engineering (AIML),2019,2023,samairamalhotra41@gmail.com,5777619262,05-09-1998,"52, Toor Chowk, Darbhanga-308667",Panipat,84.5,97.5,Yes,Mindtree,1673997,Got job in campus placement
3806,Kartik Sura,AI & ML Engineering (AIML),2018,2022,kartiksura54@gmail.com,2516540295,15-09-2001,"H.No. 69, Bora Chowk, Sambhal-255405",Mirzapur,75.5,90.6,Yes,TCS,1490585,Got job in campus placement
3807,Arhaan Saran,AI & ML Engineering (AIML),2016,2020,arhaansaran7@gmail.com,107418482,25-03-2002,"H.No. 39, Issac Path, Navi Mumbai 114215",Sambalpur,86.9,90.9,Yes,Freshworks,1596456,Got job in campus placement
3808,Mahika Tank,AI & ML Engineering (AIML),2016,2020,mahikatank66@gmail.com,3556567571,30-11-2001,"H.No. 764, Tata Chowk, Pondicherry-184071",Kalyan-Dombivli,81.6,92,No,,,No special remarks
3809,Sahil Kaul,AI & ML Engineering (AIML),2019,2023,sahilkaul80@gmail.com,9.11227E+11,26-05-2001,"595, Taneja Chowk, Noida 734406",Solapur,87.2,82.9,No,,,No special remarks
3810,Kiaan Sarna,AI & ML Engineering (AIML),2016,2020,kiaansarna86@gmail.com,3183881473,25-03-2000,"H.No. 849, Sridhar Zila, Aligarh 620131",Tirupati,85.8,96,No,,,No special remarks
3811,Akarsh Randhawa,AI & ML Engineering (AIML),2016,2020,akarshrandhawa16@gmail.com,9.19146E+11,13-09-2002,"H.No. 01, Ganesh Path, Mira-Bhayandar 921927",Nagaon,81.8,81.6,No,,,No special remarks
3812,Fateh Roy,AI & ML Engineering (AIML),2016,2020,fatehroy20@gmail.com,5425528247,20-01-2001,"H.No. 574, Batra, Nashik-531606",Varanasi,84.2,96.1,Yes,Mindtree,1654994,Got job in campus placement
3813,Zeeshan Banerjee,AI & ML Engineering (AIML),2019,2023,zeeshanbanerjee18@gmail.com,6930005276,20-12-1997,"50/176, Thakur Zila, Bellary 794945",Hazaribagh,80.3,88.7,Yes,Freshworks,1568849,Got job in campus placement
3814,Taran Borah,AI & ML Engineering (AIML),2019,2023,taranborah26@gmail.com,9.18502E+11,25-06-2003,"32/43, Uppal Circle, Anantapur-068254",Thanjavur,87.4,84.5,Yes,TCS,1676157,Got job in campus placement
3815,Shlok Ravel,AI & ML Engineering (AIML),2017,2021,shlokravel11@gmail.com,9435002747,11-11-2002,"27/896, Saraf, Ahmedabad-784955",New Delhi,80,94.9,Yes,Mindtree,1498591,Got job in campus placement
3816,Dhruv Joshi,AI & ML Engineering (AIML),2019,2023,dhruvjoshi9@gmail.com,9.13555E+11,06-08-2003,"76/298, Ganesh Marg, Pune 812278",Jalgaon,86.7,84.5,Yes,Mindtree,1548910,Got job in campus placement
3817,Hansh Ghosh,AI & ML Engineering (AIML),2017,2021,hanshghosh71@gmail.com,9.19331E+11,08-12-2001,"11, Chokshi Street, Bellary-069431",Proddatur,91.6,96.5,Yes,Freshworks,1567390,Got job in campus placement
3818,Reyansh Kapoor,AI & ML Engineering (AIML),2017,2021,reyanshkapoor71@gmail.com,8491621071,07-01-1998,"699, Ganesh Ganj, Durg 523135",Ranchi,87.4,89.3,Yes,Freshworks,1644498,Got job in campus placement
3819,Zeeshan Sachar,AI & ML Engineering (AIML),2017,2021,zeeshansachar63@gmail.com,723665524,07-05-2003,"H.No. 25, Lalla Ganj, Chapra 604063",Ichalkaranji,90.3,92,Yes,HCL,1660822,Got job in campus placement
3820,Kiaan Bhavsar,AI & ML Engineering (AIML),2019,2023,kiaanbhavsar33@gmail.com,3958502447,16-01-2002,"46/64, Tripathi Path, Nagaon 131324",Bhimavaram,94,92.9,No,,,No special remarks
3821,Indrajit Sarkar,AI & ML Engineering (AIML),2018,2022,indrajitsarkar90@gmail.com,2895643758,23-03-2003,"H.No. 635, Ratti Ganj, Tadepalligudem 122623",Raurkela Industrial Township,81,88.1,No,,,No special remarks
3822,Zaina Tailor,AI & ML Engineering (AIML),2017,2021,zainatailor35@gmail.com,9.12427E+11,07-02-2003,"15, Chandra Zila, Vijayawada 735938",Rajpur Sonarpur,89,88.3,No,,,No special remarks
3823,Azad Bakshi,AI & ML Engineering (AIML),2019,2023,azadbakshi90@gmail.com,1686711727,20-06-2000,"86/137, Bajwa Ganj, Davanagere-553771",Bardhaman,77.3,98.9,No,,,No special remarks
